GEOID,year,zori_forecast,NAME,zori_zscore_raw,zori_zscore
18097340101,2026,1920.7926848837517,NA,0.6829547123800817,0.6829547123800817
18097340101,2027,2059.741998176912,NA,0.5602658325653727,0.5602658325653727
18097340101,2028,2251.997923702262,NA,0.4886249570556766,0.4886249570556766
18097340111,2024,1355.3686133858032,NA,0.0833592585199039,0.0833592585199039
18097340111,2025,1476.7396803601591,NA,0.1006674882935778,0.1006674882935778
18097340111,2026,1609.1580272564172,NA,0.0889890154014127,0.0889890154014127
18097340111,2027,1753.4389948627731,NA,0.07627087630028907,0.07627087630028907
18097340111,2028,1910.6572484468984,NA,0.05592863267525356,0.05592863267525356
18097340113,2024,1974.1499555039377,NA,1.6326261387854464,1.6326261387854464
18097340113,2025,2092.763475259875,NA,1.484102391074479,1.484102391074479
18097340113,2026,2306.118247478619,NA,1.4173729189200313,1.4173729189200313
18097340113,2027,2475.006436520565,NA,1.2164327375579858,1.2164327375579858
18097340113,2028,2704.5037073880085,NA,1.062238368979776,1.062238368979776
18097340114,2024,1994.3590958030431,NA,1.6832245482928654,1.6832245482928654
18097340114,2025,2112.43651991014,NA,1.528283114024595,1.528283114024595
