GEOID,NAME,year,call_volume,call_volume_zscore_raw,income_z,white_z,zori_z,stage_score,valid_n,stage_weight,call_volume_zscore_adj_raw,call_volume_zscore
18097310110,NA,2028,541.7163673957783,-0.6622346495545581,-0.17371441040718444,-0.4396746317006148,0.6844980667012147,0.02370300819780515,3,middle,0,0
18097310111,NA,2024,455.7285572810633,-0.565022285812565,-0.4456574791039926,-0.6592909120324734,0.6844980667012147,-0.14015010814508375,3,middle,0,0
18097310111,NA,2025,484.672361140258,-0.5332027104066973,-0.4456574791039926,-0.6592909120324734,0.6844980667012147,-0.14015010814508375,3,middle,0,0
18097310111,NA,2026,544.5725858532984,-0.5214995714101364,-0.4456574791039926,-0.6592909120324734,0.6844980667012147,-0.14015010814508375,3,middle,0,0
18097310111,NA,2027,597.5715271727737,-0.48454027216714024,-0.4456574791039926,-0.6592909120324734,0.6844980667012147,-0.14015010814508375,3,middle,0,0
18097310111,NA,2028,662.4397938843383,-0.4647899677756821,-0.4456574791039926,-0.6592909120324734,0.6844980667012147,-0.14015010814508375,3,middle,0,0
18097310112,NA,2024,1557.59182871728,2.378795884306607,2.6800424632042144,0.392018050954485,NA,1.5360302570793496,2,super_late,-4.757591768613214,-4
18097310112,NA,2025,1875.978319853953,2.9703912483945225,2.6800424632042144,0.392018050954485,NA,1.5360302570793496,2,super_late,-5.940782496789045,-4
18097310112,NA,2026,2266.992317565974,3.19654350155972,2.6800424632042144,0.392018050954485,NA,1.5360302570793496,2,super_late,-6.39308700311944,-4
18097310112,NA,2027,2738.6808027397633,3.62103904022804,2.6800424632042144,0.392018050954485,NA,1.5360302570793496,2,super_late,-7.24207808045608,-4
18097310112,NA,2028,3308.6026482313805,3.8630426485487446,2.6800424632042144,0.392018050954485,NA,1.5360302570793496,2,super_late,-7.726085297097489,-4
18097310113,NA,2024,319.16712659907773,-0.9298697504667764,4,0.6879047452458811,1.8016276961293232,2.163177480458401,3,super_late,1.859739500933553,1.859739500933553
